지역명,연도,월,전용면적,평당분양가격
전남,2016.0,4.0,60㎡~85㎡,6345.9
전남,2016.0,4.0,85㎡~102㎡,7464.599999999999
전남,2016.0,4.0,102㎡~,7180.799999999999
경북,2016.0,4.0,모든면적,7184.099999999999
경북,2016.0,4.0,60㎡,7164.299999999999
경북,2016.0,4.0,60㎡~85㎡,7223.7
경북,2016.0,4.0,85㎡~102㎡,8827.5
경북,2016.0,4.0,102㎡~,7636.2
경남,2016.0,4.0,모든면적,7890.299999999999
경남,2016.0,4.0,60㎡,7962.9
경남,2016.0,4.0,60㎡~85㎡,7883.7
경남,2016.0,4.0,85㎡~102㎡,10480.8
경남,2016.0,4.0,102㎡~,8778.0
제주,2016.0,4.0,모든면적,8972.699999999999
제주,2016.0,4.0,60㎡,9414.9
제주,2016.0,4.0,60㎡~85㎡,9081.6
제주,2016.0,4.0,85㎡~102㎡,8992.5
제주,2016.0,4.0,102㎡~,8586.6
서울,2016.0,5.0,모든면적,20671.199999999997
서울,2016.0,5.0,60㎡,21905.399999999998
서울,2016.0,5.0,60㎡~85㎡,20476.5
서울,2016.0,5.0,85㎡~102㎡,25492.5
서울,2016.0,5.0,102㎡~,20964.899999999998
인천,2016.0,5.0,모든면적,10490.699999999999
인천,2016.0,5.0,60㎡,10965.9
인천,2016.0,5.0,60㎡~85㎡,10385.099999999999
인천,2016.0,5.0,85㎡~102㎡,11111.099999999999
인천,2016.0,5.0,102㎡~,13833.599999999999
경기,2016.0,5.0,모든면적,11361.9
경기,2016.0,5.0,60㎡,12276.0
경기,2016.0,5.0,60㎡~85㎡,11361.9
경기,2016.0,5.0,85㎡~102㎡,11121.0
경기,2016.0,5.0,102㎡~,13054.8
부산,2016.0,5.0,모든면적,10388.4
부산,2016.0,5.0,60㎡,9824.1
부산,2016.0,5.0,60㎡~85㎡,10134.3
부산,2016.0,5.0,85㎡~102㎡,10216.8
부산,2016.0,5.0,102㎡~,11668.8
대구,2016.0,5.0,모든면적,10335.599999999999
대구,2016.0,5.0,60㎡,11170.5
대구,2016.0,5.0,60㎡~85㎡,10447.8
대구,2016.0,5.0,85㎡~102㎡,8378.699999999999
대구,2016.0,5.0,102㎡~,9051.9
광주,2016.0,5.0,모든면적,8982.6
광주,2016.0,5.0,60㎡,8471.1
광주,2016.0,5.0,60㎡~85㎡,8985.9
광주,2016.0,5.0,85㎡~102㎡,9088.199999999999
광주,2016.0,5.0,102㎡~,11609.4
대전,2016.0,5.0,모든면적,8134.5
대전,2016.0,5.0,60㎡,8520.6
대전,2016.0,5.0,60㎡~85㎡,8009.099999999999
울산,2016.0,5.0,모든면적,10154.099999999999
울산,2016.0,5.0,60㎡,8580.0
울산,2016.0,5.0,60㎡~85㎡,10164.0
울산,2016.0,5.0,85㎡~102㎡,8787.9
울산,2016.0,5.0,102㎡~,9791.1
세종,2016.0,5.0,모든면적,8844.0
세종,2016.0,5.0,60㎡,8764.8
세종,2016.0,5.0,60㎡~85㎡,8906.699999999999
세종,2016.0,5.0,85㎡~102㎡,8758.199999999999
세종,2016.0,5.0,102㎡~,8956.199999999999
강원,2016.0,5.0,모든면적,6986.099999999999
강원,2016.0,5.0,60㎡,6972.9
강원,2016.0,5.0,60㎡~85㎡,7095.0
강원,2016.0,5.0,102㎡~,7553.7
충북,2016.0,5.0,모든면적,6534.0
충북,2016.0,5.0,60㎡,6352.5
충북,2016.0,5.0,60㎡~85㎡,6679.2
충북,2016.0,5.0,85㎡~102㎡,7510.799999999999
충북,2016.0,5.0,102㎡~,7494.299999999999
충남,2016.0,5.0,모든면적,7147.799999999999
충남,2016.0,5.0,60㎡,7593.299999999999
충남,2016.0,5.0,60㎡~85㎡,7095.0
충남,2016.0,5.0,85㎡~102㎡,8428.199999999999
충남,2016.0,5.0,102㎡~,8705.4
전북,2016.0,5.0,모든면적,6418.5
전북,2016.0,5.0,60㎡,6299.7
전북,2016.0,5.0,60㎡~85㎡,6451.5
전북,2016.0,5.0,85㎡~102㎡,7487.7
전북,2016.0,5.0,102㎡~,7662.599999999999
전남,2016.0,5.0,모든면적,6359.099999999999
전남,2016.0,5.0,60㎡,6563.7
전남,2016.0,5.0,60㎡~85㎡,6352.5
전남,2016.0,5.0,85㎡~102㎡,7464.599999999999
전남,2016.0,5.0,102㎡~,7180.799999999999
경북,2016.0,5.0,모든면적,7180.799999999999
경북,2016.0,5.0,60㎡,7164.299999999999
경북,2016.0,5.0,60㎡~85㎡,7223.7
경북,2016.0,5.0,85㎡~102㎡,8827.5
경북,2016.0,5.0,102㎡~,7665.9
경남,2016.0,5.0,모든면적,7857.299999999999
경남,2016.0,5.0,60㎡,7995.9
경남,2016.0,5.0,60㎡~85㎡,7854.0
경남,2016.0,5.0,85㎡~102㎡,10817.4
경남,2016.0,5.0,102㎡~,9045.3
제주,2016.0,5.0,모든면적,8880.3
제주,2016.0,5.0,60㎡,9414.9
제주,2016.0,5.0,60㎡~85㎡,8949.6
제주,2016.0,5.0,85㎡~102㎡,8936.4
제주,2016.0,5.0,102㎡~,8596.5
서울,2016.0,6.0,모든면적,20486.399999999998
서울,2016.0,6.0,60㎡,21654.6
서울,2016.0,6.0,60㎡~85㎡,20519.399999999998
서울,2016.0,6.0,85㎡~102㎡,25515.6
서울,2016.0,6.0,102㎡~,21004.5
인천,2016.0,6.0,모든면적,10573.199999999999
인천,2016.0,6.0,60㎡,9837.3
인천,2016.0,6.0,60㎡~85㎡,11064.9
인천,2016.0,6.0,85㎡~102㎡,11394.9
인천,2016.0,6.0,102㎡~,11800.8
경기,2016.0,6.0,모든면적,11688.599999999999
경기,2016.0,6.0,60㎡,12477.3
경기,2016.0,6.0,60㎡~85㎡,11678.699999999999
경기,2016.0,6.0,85㎡~102㎡,11002.199999999999
경기,2016.0,6.0,102㎡~,13440.9
부산,2016.0,6.0,모든면적,10395.0
부산,2016.0,6.0,60㎡,9807.6
부산,2016.0,6.0,60㎡~85㎡,10127.699999999999
부산,2016.0,6.0,85㎡~102㎡,10734.9
부산,2016.0,6.0,102㎡~,12285.9
대구,2016.0,6.0,모든면적,10342.199999999999
대구,2016.0,6.0,60㎡,11170.5
대구,2016.0,6.0,60㎡~85㎡,10444.5
대구,2016.0,6.0,85㎡~102㎡,9368.699999999999
대구,2016.0,6.0,102㎡~,9051.9
광주,2016.0,6.0,모든면적,9032.1
광주,2016.0,6.0,60㎡,8471.1
광주,2016.0,6.0,60㎡~85㎡,9051.9
광주,2016.0,6.0,85㎡~102㎡,9088.199999999999
광주,2016.0,6.0,102㎡~,11609.4
대전,2016.0,6.0,모든면적,8454.6
대전,2016.0,6.0,60㎡,8738.4
대전,2016.0,6.0,60㎡~85㎡,8405.1
울산,2016.0,6.0,모든면적,10127.699999999999
울산,2016.0,6.0,60㎡,8438.1
울산,2016.0,6.0,60㎡~85㎡,10144.199999999999
울산,2016.0,6.0,85㎡~102㎡,8787.9
울산,2016.0,6.0,102㎡~,9791.1
세종,2016.0,6.0,모든면적,8853.9
세종,2016.0,6.0,60㎡,8959.5
세종,2016.0,6.0,60㎡~85㎡,8923.199999999999
세종,2016.0,6.0,85㎡~102㎡,8778.0
세종,2016.0,6.0,102㎡~,8613.0
강원,2016.0,6.0,모든면적,6943.2
강원,2016.0,6.0,60㎡,6926.7
강원,2016.0,6.0,60㎡~85㎡,7048.799999999999
강원,2016.0,6.0,102㎡~,7718.7
충북,2016.0,6.0,모든면적,6755.099999999999
충북,2016.0,6.0,60㎡,6623.099999999999
충북,2016.0,6.0,60㎡~85㎡,6956.4
충북,2016.0,6.0,85㎡~102㎡,7510.799999999999
충북,2016.0,6.0,102㎡~,7401.9
충남,2016.0,6.0,모든면적,7253.4
충남,2016.0,6.0,60㎡,7586.7
충남,2016.0,6.0,60㎡~85㎡,7220.4
충남,2016.0,6.0,85㎡~102㎡,8626.199999999999
충남,2016.0,6.0,102㎡~,9071.699999999999
전북,2016.0,6.0,모든면적,6372.299999999999
전북,2016.0,6.0,60㎡,6299.7
전북,2016.0,6.0,60㎡~85㎡,6402.0
전북,2016.0,6.0,85㎡~102㎡,7487.7
전북,2016.0,6.0,102㎡~,7662.599999999999
전남,2016.0,6.0,모든면적,6494.4
전남,2016.0,6.0,60㎡,6563.7
전남,2016.0,6.0,60㎡~85㎡,6481.2
전남,2016.0,6.0,85㎡~102㎡,7801.2
전남,2016.0,6.0,102㎡~,7471.2
경북,2016.0,6.0,모든면적,7385.4
경북,2016.0,6.0,60㎡,7038.9
경북,2016.0,6.0,60㎡~85㎡,7444.799999999999
경북,2016.0,6.0,85㎡~102㎡,8827.5
경북,2016.0,6.0,102㎡~,8335.8
경남,2016.0,6.0,모든면적,7883.7
경남,2016.0,6.0,60㎡,8127.9
경남,2016.0,6.0,60㎡~85㎡,7860.599999999999
경남,2016.0,6.0,85㎡~102㎡,10071.6
경남,2016.0,6.0,102㎡~,9042.0
제주,2016.0,6.0,모든면적,9329.1
제주,2016.0,6.0,60㎡,9414.9
제주,2016.0,6.0,60㎡~85㎡,9009.0
제주,2016.0,6.0,85㎡~102㎡,10253.099999999999
제주,2016.0,6.0,102㎡~,8596.5
서울,2016.0,7.0,모든면적,20638.199999999997
서울,2016.0,7.0,60㎡,21816.3
서울,2016.0,7.0,60㎡~85㎡,21116.699999999997
서울,2016.0,7.0,85㎡~102㎡,25515.6
서울,2016.0,7.0,102㎡~,21030.899999999998
인천,2016.0,7.0,모든면적,10632.599999999999
인천,2016.0,7.0,60㎡,9801.0
인천,2016.0,7.0,60㎡~85㎡,10797.599999999999
인천,2016.0,7.0,85㎡~102㎡,11398.199999999999
인천,2016.0,7.0,102㎡~,11876.699999999999
경기,2016.0,7.0,모든면적,11652.3
경기,2016.0,7.0,60㎡,12490.5
경기,2016.0,7.0,60㎡~85㎡,11652.3
경기,2016.0,7.0,85㎡~102㎡,11035.199999999999
경기,2016.0,7.0,102㎡~,13609.199999999999
부산,2016.0,7.0,모든면적,10421.4
부산,2016.0,7.0,60㎡,9896.699999999999
부산,2016.0,7.0,60㎡~85㎡,10167.3
부산,2016.0,7.0,85㎡~102㎡,10880.099999999999
부산,2016.0,7.0,102㎡~,12784.199999999999
대구,2016.0,7.0,모든면적,10329.0
대구,2016.0,7.0,60㎡,11170.5
대구,2016.0,7.0,60㎡~85㎡,10404.9
대구,2016.0,7.0,85㎡~102㎡,9517.199999999999
대구,2016.0,7.0,102㎡~,9051.9
광주,2016.0,7.0,모든면적,9048.6
광주,2016.0,7.0,60㎡,8471.1
광주,2016.0,7.0,60㎡~85㎡,9068.4
광주,2016.0,7.0,85㎡~102㎡,9088.199999999999
광주,2016.0,7.0,102㎡~,11609.4
대전,2016.0,7.0,모든면적,8454.6
대전,2016.0,7.0,60㎡,8738.4
대전,2016.0,7.0,60㎡~85㎡,8405.1
울산,2016.0,7.0,모든면적,10127.699999999999
울산,2016.0,7.0,60㎡,8438.1
울산,2016.0,7.0,60㎡~85㎡,10144.199999999999
울산,2016.0,7.0,85㎡~102㎡,8787.9
울산,2016.0,7.0,102㎡~,9791.1
세종,2016.0,7.0,모든면적,8867.1
세종,2016.0,7.0,60㎡,8959.5
세종,2016.0,7.0,60㎡~85㎡,8952.9
세종,2016.0,7.0,85㎡~102㎡,8791.199999999999
세종,2016.0,7.0,102㎡~,8543.699999999999
강원,2016.0,7.0,모든면적,6933.299999999999
강원,2016.0,7.0,60㎡,6827.7
강원,2016.0,7.0,60㎡~85㎡,7058.7
강원,2016.0,7.0,102㎡~,7718.7
충북,2016.0,7.0,모든면적,6847.5
충북,2016.0,7.0,60㎡,6745.2
충북,2016.0,7.0,60㎡~85㎡,7095.0
충북,2016.0,7.0,85㎡~102㎡,7510.799999999999
충북,2016.0,7.0,102㎡~,7401.9
충남,2016.0,7.0,모든면적,7253.4
충남,2016.0,7.0,60㎡,7586.7
충남,2016.0,7.0,60㎡~85㎡,7220.4
충남,2016.0,7.0,85㎡~102㎡,8626.199999999999
충남,2016.0,7.0,102㎡~,9071.699999999999
전북,2016.0,7.0,모든면적,6365.7
전북,2016.0,7.0,60㎡,6349.2
전북,2016.0,7.0,60㎡~85㎡,6388.799999999999
전북,2016.0,7.0,85㎡~102㎡,7557.0
전북,2016.0,7.0,102㎡~,7665.9
전남,2016.0,7.0,모든면적,6494.4
전남,2016.0,7.0,60㎡,6563.7
전남,2016.0,7.0,60㎡~85㎡,6484.5
전남,2016.0,7.0,85㎡~102㎡,7801.2
전남,2016.0,7.0,102㎡~,7471.2
경북,2016.0,7.0,모든면적,7418.4
경북,2016.0,7.0,60㎡,6976.2
경북,2016.0,7.0,60㎡~85㎡,7474.5
경북,2016.0,7.0,85㎡~102㎡,8827.5
경북,2016.0,7.0,102㎡~,8335.8
경남,2016.0,7.0,모든면적,7837.5
경남,2016.0,7.0,60㎡,8025.599999999999
경남,2016.0,7.0,60㎡~85㎡,7821.0
경남,2016.0,7.0,85㎡~102㎡,10071.6
경남,2016.0,7.0,102㎡~,9042.0
제주,2016.0,7.0,모든면적,9329.1
제주,2016.0,7.0,60㎡,9414.9
제주,2016.0,7.0,60㎡~85㎡,9009.0
제주,2016.0,7.0,85㎡~102㎡,10253.099999999999
제주,2016.0,7.0,102㎡~,8596.5
서울,2016.0,8.0,모든면적,20740.5
서울,2016.0,8.0,60㎡,21753.6
서울,2016.0,8.0,60㎡~85㎡,21199.199999999997
서울,2016.0,8.0,85㎡~102㎡,23991.0
서울,2016.0,8.0,102㎡~,21789.899999999998
인천,2016.0,8.0,모든면적,10675.5
인천,2016.0,8.0,60㎡,9923.1
인천,2016.0,8.0,60㎡~85㎡,10853.699999999999
인천,2016.0,8.0,85㎡~102㎡,11398.199999999999
인천,2016.0,8.0,102㎡~,11985.599999999999
경기,2016.0,8.0,모든면적,11751.3
경기,2016.0,8.0,60㎡,12500.4
경기,2016.0,8.0,60㎡~85㎡,11721.599999999999
경기,2016.0,8.0,85㎡~102㎡,10899.9
경기,2016.0,8.0,102㎡~,13351.8
부산,2016.0,8.0,모든면적,10510.5
부산,2016.0,8.0,60㎡,10068.3
부산,2016.0,8.0,60㎡~85㎡,10233.3
부산,2016.0,8.0,85㎡~102㎡,11163.9
부산,2016.0,8.0,102㎡~,12784.199999999999
대구,2016.0,8.0,모든면적,10385.099999999999
대구,2016.0,8.0,60㎡,10500.599999999999
대구,2016.0,8.0,60㎡~85㎡,10408.199999999999
대구,2016.0,8.0,85㎡~102㎡,10048.5
대구,2016.0,8.0,102㎡~,10048.5
광주,2016.0,8.0,모든면적,8995.8
광주,2016.0,8.0,60㎡,8471.1
광주,2016.0,8.0,60㎡~85㎡,9002.4
광주,2016.0,8.0,85㎡~102㎡,9088.199999999999
광주,2016.0,8.0,102㎡~,11609.4
대전,2016.0,8.0,모든면적,8454.6
대전,2016.0,8.0,60㎡,8738.4
대전,2016.0,8.0,60㎡~85㎡,8405.1
울산,2016.0,8.0,모든면적,9820.8
울산,2016.0,8.0,60㎡,8438.1
울산,2016.0,8.0,60㎡~85㎡,9867.0
울산,2016.0,8.0,85㎡~102㎡,8787.9
울산,2016.0,8.0,102㎡~,9791.1
세종,2016.0,8.0,모든면적,8890.199999999999
세종,2016.0,8.0,60㎡,8959.5
세종,2016.0,8.0,60㎡~85㎡,9025.5
세종,2016.0,8.0,85㎡~102㎡,8791.199999999999
세종,2016.0,8.0,102㎡~,8530.5
강원,2016.0,8.0,모든면적,6923.4
강원,2016.0,8.0,60㎡,6840.9
강원,2016.0,8.0,60㎡~85㎡,7035.599999999999
강원,2016.0,8.0,102㎡~,7926.599999999999
충북,2016.0,8.0,모든면적,7009.2
충북,2016.0,8.0,60㎡,6745.2
충북,2016.0,8.0,60㎡~85㎡,7091.7
충북,2016.0,8.0,85㎡~102㎡,7659.299999999999
충북,2016.0,8.0,102㎡~,7401.9
충남,2016.0,8.0,모든면적,7375.5
충남,2016.0,8.0,60㎡,7682.4
충남,2016.0,8.0,60㎡~85㎡,7342.5
충남,2016.0,8.0,85㎡~102㎡,8626.199999999999
충남,2016.0,8.0,102㎡~,9124.5
전북,2016.0,8.0,모든면적,6365.7
전북,2016.0,8.0,60㎡,6365.7
전북,2016.0,8.0,60㎡~85㎡,6388.799999999999
전북,2016.0,8.0,85㎡~102㎡,7557.0
전북,2016.0,8.0,102㎡~,7665.9
전남,2016.0,8.0,모든면적,6487.799999999999
전남,2016.0,8.0,60㎡,6563.7
전남,2016.0,8.0,60㎡~85㎡,6477.9
전남,2016.0,8.0,85㎡~102㎡,7801.2
전남,2016.0,8.0,102㎡~,7471.2
경북,2016.0,8.0,모든면적,7385.4
경북,2016.0,8.0,60㎡,6949.799999999999
경북,2016.0,8.0,60㎡~85㎡,7418.4
경북,2016.0,8.0,85㎡~102㎡,8679.0
경북,2016.0,8.0,102㎡~,8500.8
경남,2016.0,8.0,모든면적,7867.2
경남,2016.0,8.0,60㎡,8025.599999999999
경남,2016.0,8.0,60㎡~85㎡,7857.299999999999
경남,2016.0,8.0,85㎡~102㎡,9992.4
경남,2016.0,8.0,102㎡~,9104.699999999999
제주,2016.0,8.0,모든면적,9497.4
제주,2016.0,8.0,60㎡,9414.9
제주,2016.0,8.0,60㎡~85㎡,9134.4
제주,2016.0,8.0,85㎡~102㎡,10253.099999999999
제주,2016.0,8.0,102㎡~,8596.5
서울,2016.0,9.0,모든면적,20733.899999999998
서울,2016.0,9.0,60㎡,21664.5
서울,2016.0,9.0,60㎡~85㎡,21159.6
서울,2016.0,9.0,85㎡~102㎡,24469.5
서울,2016.0,9.0,102㎡~,21684.3
인천,2016.0,9.0,모든면적,10454.4
인천,2016.0,9.0,60㎡,9906.6
인천,2016.0,9.0,60㎡~85㎡,10299.3
인천,2016.0,9.0,85㎡~102㎡,11107.8
인천,2016.0,9.0,102㎡~,11985.599999999999
경기,2016.0,9.0,모든면적,11088.0
경기,2016.0,9.0,60㎡,11365.199999999999
경기,2016.0,9.0,60㎡~85㎡,10942.8
경기,2016.0,9.0,85㎡~102㎡,10824.0
경기,2016.0,9.0,102㎡~,13460.699999999999
부산,2016.0,9.0,모든면적,10560.0
부산,2016.0,9.0,60㎡,10055.1
부산,2016.0,9.0,60㎡~85㎡,10253.099999999999
부산,2016.0,9.0,85㎡~102㎡,11163.9
부산,2016.0,9.0,102㎡~,12784.199999999999
대구,2016.0,9.0,모든면적,10385.099999999999
대구,2016.0,9.0,60㎡,10500.599999999999
대구,2016.0,9.0,60㎡~85㎡,10408.199999999999
대구,2016.0,9.0,85㎡~102㎡,10048.5
대구,2016.0,9.0,102㎡~,10048.5
광주,2016.0,9.0,모든면적,8979.3
광주,2016.0,9.0,60㎡,8471.1
광주,2016.0,9.0,60㎡~85㎡,8989.199999999999
광주,2016.0,9.0,85㎡~102㎡,9088.199999999999
광주,2016.0,9.0,102㎡~,10187.099999999999
대전,2016.0,9.0,모든면적,8306.1
대전,2016.0,9.0,60㎡,8586.6
대전,2016.0,9.0,60㎡~85㎡,8223.6
울산,2016.0,9.0,모든면적,9820.8
울산,2016.0,9.0,60㎡,8438.1
울산,2016.0,9.0,60㎡~85㎡,9867.0
울산,2016.0,9.0,85㎡~102㎡,8787.9
울산,2016.0,9.0,102㎡~,9791.1
세종,2016.0,9.0,모든면적,8873.699999999999
세종,2016.0,9.0,60㎡,8903.4
세종,2016.0,9.0,60㎡~85㎡,9035.4
세종,2016.0,9.0,85㎡~102㎡,8794.5
세종,2016.0,9.0,102㎡~,8705.4
강원,2016.0,9.0,모든면적,6930.0
강원,2016.0,9.0,60㎡,6847.5
강원,2016.0,9.0,60㎡~85㎡,7045.5
강원,2016.0,9.0,102㎡~,7854.0
충북,2016.0,9.0,모든면적,7012.5
충북,2016.0,9.0,60㎡,6745.2
충북,2016.0,9.0,60㎡~85㎡,7104.9
충북,2016.0,9.0,85㎡~102㎡,7659.299999999999
충북,2016.0,9.0,102㎡~,7401.9
충남,2016.0,9.0,모든면적,7378.799999999999
충남,2016.0,9.0,60㎡,7682.4
충남,2016.0,9.0,60㎡~85㎡,7342.5
충남,2016.0,9.0,85㎡~102㎡,8626.199999999999
충남,2016.0,9.0,102㎡~,9124.5
전북,2016.0,9.0,모든면적,6352.5
전북,2016.0,9.0,60㎡,6385.5
전북,2016.0,9.0,60㎡~85㎡,6369.0
전북,2016.0,9.0,85㎡~102㎡,7580.099999999999
전북,2016.0,9.0,102㎡~,7665.9
전남,2016.0,9.0,모든면적,6507.599999999999
전남,2016.0,9.0,60㎡,6590.099999999999
전남,2016.0,9.0,60㎡~85㎡,6487.799999999999
전남,2016.0,9.0,85㎡~102㎡,7801.2
전남,2016.0,9.0,102㎡~,7471.2
경북,2016.0,9.0,모든면적,7428.299999999999
경북,2016.0,9.0,60㎡,6989.4
경북,2016.0,9.0,60㎡~85㎡,7467.9
경북,2016.0,9.0,85㎡~102㎡,8679.0
경북,2016.0,9.0,102㎡~,8415.0
경남,2016.0,9.0,모든면적,7890.299999999999
경남,2016.0,9.0,60㎡,8015.7
경남,2016.0,9.0,60㎡~85㎡,7877.099999999999
경남,2016.0,9.0,85㎡~102㎡,9385.199999999999
경남,2016.0,9.0,102㎡~,9028.8
제주,2016.0,9.0,모든면적,10173.9
제주,2016.0,9.0,60㎡,13500.3
제주,2016.0,9.0,60㎡~85㎡,9880.199999999999
제주,2016.0,9.0,85㎡~102㎡,10418.099999999999
제주,2016.0,9.0,102㎡~,10170.599999999999
서울,2016.0,10.0,모든면적,21120.0
서울,2016.0,10.0,60㎡,21981.3
서울,2016.0,10.0,60㎡~85㎡,21572.1
서울,2016.0,10.0,85㎡~102㎡,24420.0
서울,2016.0,10.0,102㎡~,23895.3
인천,2016.0,10.0,모든면적,10553.4
인천,2016.0,10.0,60㎡,10035.3
인천,2016.0,10.0,60㎡~85㎡,10404.9
인천,2016.0,10.0,85㎡~102㎡,10926.3
인천,2016.0,10.0,102㎡~,13863.3
경기,2016.0,10.0,모든면적,11322.3
경기,2016.0,10.0,60㎡,11576.4
경기,2016.0,10.0,60㎡~85㎡,11183.699999999999
경기,2016.0,10.0,85㎡~102㎡,10906.5
경기,2016.0,10.0,102㎡~,13922.699999999999
부산,2016.0,10.0,모든면적,10220.099999999999
부산,2016.0,10.0,60㎡,10131.0
부산,2016.0,10.0,60㎡~85㎡,10187.099999999999
부산,2016.0,10.0,85㎡~102㎡,11203.5
부산,2016.0,10.0,102㎡~,12672.0
대구,2016.0,10.0,모든면적,10385.099999999999
대구,2016.0,10.0,60㎡,10500.599999999999
대구,2016.0,10.0,60㎡~85㎡,10408.199999999999
대구,2016.0,10.0,85㎡~102㎡,10048.5
대구,2016.0,10.0,102㎡~,10048.5
광주,2016.0,10.0,모든면적,8992.5
광주,2016.0,10.0,60㎡,8474.4
광주,2016.0,10.0,60㎡~85㎡,9002.4
광주,2016.0,10.0,85㎡~102㎡,9088.199999999999
광주,2016.0,10.0,102㎡~,10187.099999999999
대전,2016.0,10.0,모든면적,10117.8
대전,2016.0,10.0,60㎡,9942.9
대전,2016.0,10.0,60㎡~85㎡,10137.599999999999
대전,2016.0,10.0,85㎡~102㎡,8580.0
대전,2016.0,10.0,102㎡~,14282.4
울산,2016.0,10.0,모든면적,10576.5
울산,2016.0,10.0,60㎡,8438.1
울산,2016.0,10.0,60㎡~85㎡,10635.9
울산,2016.0,10.0,85㎡~102㎡,8787.9
울산,2016.0,10.0,102㎡~,10008.9
세종,2016.0,10.0,모든면적,8910.0
세종,2016.0,10.0,60㎡,9167.4
세종,2016.0,10.0,60㎡~85㎡,8939.699999999999
세종,2016.0,10.0,85㎡~102㎡,8867.1
세종,2016.0,10.0,102㎡~,8748.3
강원,2016.0,10.0,모든면적,7052.099999999999
강원,2016.0,10.0,60㎡,6966.299999999999
강원,2016.0,10.0,60㎡~85㎡,7055.4
강원,2016.0,10.0,85㎡~102㎡,6702.299999999999
강원,2016.0,10.0,102㎡~,7230.299999999999
충북,2016.0,10.0,모든면적,6923.4
충북,2016.0,10.0,60㎡,6857.4
충북,2016.0,10.0,60㎡~85㎡,7157.7
충북,2016.0,10.0,85㎡~102㎡,8857.199999999999
충북,2016.0,10.0,102㎡~,7415.099999999999
충남,2016.0,10.0,모든면적,7415.099999999999
충남,2016.0,10.0,60㎡,7557.0
충남,2016.0,10.0,60㎡~85㎡,7401.9
충남,2016.0,10.0,85㎡~102㎡,8626.199999999999
충남,2016.0,10.0,102㎡~,9124.5
전북,2016.0,10.0,모든면적,6359.099999999999
전북,2016.0,10.0,60㎡,6408.599999999999
전북,2016.0,10.0,60㎡~85㎡,6378.9
전북,2016.0,10.0,85㎡~102㎡,7606.5
전북,2016.0,10.0,102㎡~,7669.2
전남,2016.0,10.0,모든면적,6540.599999999999
전남,2016.0,10.0,60㎡,6791.4
전남,2016.0,10.0,60㎡~85㎡,6547.2
전남,2016.0,10.0,85㎡~102㎡,8141.099999999999
전남,2016.0,10.0,102㎡~,7118.099999999999
경북,2016.0,10.0,모든면적,7570.2
경북,2016.0,10.0,60㎡,7514.099999999999
경북,2016.0,10.0,60㎡~85㎡,7596.599999999999
경북,2016.0,10.0,85㎡~102㎡,8754.9
경북,2016.0,10.0,102㎡~,8395.199999999999
경남,2016.0,10.0,모든면적,7959.599999999999
경남,2016.0,10.0,60㎡,8233.5
경남,2016.0,10.0,60㎡~85㎡,7939.799999999999
경남,2016.0,10.0,85㎡~102㎡,9471.0
경남,2016.0,10.0,102㎡~,8705.4
제주,2016.0,10.0,모든면적,10173.9
제주,2016.0,10.0,60㎡,13500.3
제주,2016.0,10.0,60㎡~85㎡,9880.199999999999
제주,2016.0,10.0,85㎡~102㎡,10418.099999999999
제주,2016.0,10.0,102㎡~,10170.599999999999
서울,2016.0,11.0,모든면적,21021.0
서울,2016.0,11.0,60㎡,22093.5
서울,2016.0,11.0,60㎡~85㎡,21476.399999999998
서울,2016.0,11.0,85㎡~102㎡,22271.699999999997
서울,2016.0,11.0,102㎡~,20955.0
인천,2016.0,11.0,모든면적,10398.3
인천,2016.0,11.0,60㎡,10299.3
인천,2016.0,11.0,60㎡~85㎡,10404.9
인천,2016.0,11.0,85㎡~102㎡,10926.3
인천,2016.0,11.0,102㎡~,13863.3
경기,2016.0,11.0,모든면적,11701.8
경기,2016.0,11.0,60㎡,12045.0
경기,2016.0,11.0,60㎡~85㎡,11540.099999999999
경기,2016.0,11.0,85㎡~102㎡,11348.699999999999
경기,2016.0,11.0,102㎡~,13959.0
부산,2016.0,11.0,모든면적,10173.9
부산,2016.0,11.0,60㎡,10028.699999999999
부산,2016.0,11.0,60㎡~85㎡,10131.0
부산,2016.0,11.0,85㎡~102㎡,11203.5
부산,2016.0,11.0,102㎡~,12672.0
대구,2016.0,11.0,모든면적,10259.699999999999
대구,2016.0,11.0,60㎡,10500.599999999999
대구,2016.0,11.0,60㎡~85㎡,10276.199999999999
대구,2016.0,11.0,85㎡~102㎡,10048.5
대구,2016.0,11.0,102㎡~,16546.2
광주,2016.0,11.0,모든면적,9157.5
광주,2016.0,11.0,60㎡,8444.699999999999
광주,2016.0,11.0,60㎡~85㎡,9187.199999999999
광주,2016.0,11.0,85㎡~102㎡,9296.1
광주,2016.0,11.0,102㎡~,10800.9
대전,2016.0,11.0,모든면적,8860.5
대전,2016.0,11.0,60㎡,8814.3
대전,2016.0,11.0,60㎡~85㎡,8778.0
대전,2016.0,11.0,85㎡~102㎡,8580.0
대전,2016.0,11.0,102㎡~,14282.4
울산,2016.0,11.0,모든면적,10758.0
울산,2016.0,11.0,60㎡,9378.6
울산,2016.0,11.0,60㎡~85㎡,10804.199999999999
울산,2016.0,11.0,102㎡~,10543.5
세종,2016.0,11.0,모든면적,8916.6
세종,2016.0,11.0,60㎡,9167.4
세종,2016.0,11.0,60㎡~85㎡,8939.699999999999
세종,2016.0,11.0,85㎡~102㎡,8867.1
